date,ask_C,ask_mm,wcus_C,wcus_mm,acn_C,acn_mm,acs_C,acs_mm,gp_C,gp_mm,ice_C,ice_mm,sva_C,sva_mm,sav_C,sav_mm,rac_C,rac_mm,na_C,na_mm,ce_C,ce_mm,cme_C,cme_mm,ca_C,ca_mm,saw_C,saw_mm,sae_C,sae_mm,lol_C,lol_mm,san_C,san_mm,nz_C,nz_mm,as_C,as_mm
1/8/2019,5.643028764,1.45994445,9.139103135,7.06852155,1.804126414,0.613550475,5.746515554,0.309706697,5.802691337,0.008958282,5.145183885,0.021793385,1.802018713,0.071755015,11.55203314,0.262836243,0.131982803,0.335318642,8.643384787,3.008504918,10.61213032,4.246205334,10.98354462,1.986002615,3.309280369,3.985047057,1.846942147,1.562294366,3.99585638,9.220488543,4.201538225,0.601155491,-2.534026567,15.64072742,-3.204416923,10.66647296,-17.44045055,2.918283434
2/8/2019,5.89842883,1.109005772,9.2100604,23.44331534,0.508121161,5.225319887,5.067772608,0.447587345,5.408120145,0.071083505,6.491614777,0.138728797,1.273662691,0.089378083,11.42245445,0.199425692,0.100562742,0.769915301,8.924495468,2.094060854,7.956124394,9.932726031,9.773313971,6.332655552,3.015862535,3.991866885,0.986019831,1.52559861,4.165541407,8.835992833,4.52807049,1.387176594,-2.614486806,25.95936465,-6.146061115,4.444261733,-16.76387439,2.304265789
3/8/2019,8.375956686,0.798989338,8.713275462,2.199875029,1.090848044,0.61612046,4.925506025,0.265951953,3.488357164,2.173747521,6.739202735,0.242511055,1.321216544,0.046051601,11.23318097,0.229356095,-0.035636041,0.57154808,8.909054492,6.728818358,7.99043713,0.708087361,9.440858007,1.697456146,3.152290926,5.399942634,1.22049502,1.209614464,4.755484068,6.423877345,4.032840019,1.255632212,-0.59388191,46.17572443,-4.374018298,18.71575987,-15.97409446,3.149758143
4/8/2019,9.142554688,2.348421498,11.90219484,0.285312824,2.901336973,1.139922657,5.667330582,0.532587034,3.186710592,0.030041611,6.339844375,0.757726625,0.899629745,0.068368036,10.70861434,0.278876203,0.326012537,0.520552428,8.762786438,2.674948001,10.0122727,0.508775164,10.01830521,3.914850993,2.993499923,4.641942966,1.595397172,0.636024725,4.843080176,7.08758131,3.853086597,1.684470511,-1.840536781,31.43985408,-10.13234312,0.672308946,-16.10605705,1.493082747
5/8/2019,9.245367892,2.182174613,14.03342236,0.219410413,2.552903186,0.855692103,5.574917387,0.913220219,2.866631016,0.137390518,4.837064055,0.819257226,0.555765458,0.057578847,10.05101517,0.75054868,0.333962311,0.606369801,9.294673877,2.300593401,11.17553384,4.374708811,7.139165664,5.218702252,3.062406,3.42398729,1.656988753,0.626105656,4.481810721,8.587465394,4.146365852,0.722309008,-3.389456825,11.72942627,-5.825051417,0.444443627,-18.58475963,0.77048326
6/8/2019,9.317761999,1.589325056,14.45545488,1.560849991,2.096950574,1.294406332,5.422096607,0.31770197,2.538862064,0.191568777,3.111055967,0.889389397,0.342945964,0.144003963,10.22677887,4.821629731,0.274887218,0.464984458,8.135958365,3.126256215,10.89701328,10.31595195,6.591519129,1.455655715,3.387630604,3.543209219,1.772259337,1.215261636,4.099816201,8.562979836,4.316478661,0.633844739,-5.195601197,13.30221847,-2.823306699,2.886391525,-21.14746882,0.538223537
7/8/2019,8.7575358,1.313275774,14.05731447,1.643190797,2.993901768,3.446812675,5.616623051,2.409561094,1.99265034,0.405702559,1.496427115,0.730716355,-0.141442911,0.110928384,9.899309078,5.839533077,0.078923402,1.699094161,7.812718611,2.183084087,9.540557796,14.56031963,7.217294239,4.562372435,3.410947166,3.016699161,2.158943522,1.236074597,4.373442654,6.167956017,4.181964416,0.83742668,-5.164229556,7.237077604,-1.886259393,3.792945776,-21.98327744,0.626277286
8/8/2019,7.167731179,0.995634014,13.34566642,1.433430513,1.93715947,1.6625485,4.215472433,0.835605378,1.739801542,1.097066803,1.165616928,0.986740837,0.401303059,0.208327235,9.762890169,5.823436171,0.688945405,2.647471106,7.830630294,1.767496264,10.3216886,0.825082279,9.398939219,0.540319754,4.010118664,1.415142384,2.501966594,1.620796271,4.520724089,10.07218576,3.577525709,0.858959862,-3.453913585,15.29115337,-0.900186096,6.677987806,-22.94226948,1.63533494
9/8/2019,6.59831772,0.243106582,12.71989067,0.993763969,1.334345192,0.625812282,3.940631465,0.063053349,1.136537342,1.553177824,1.328676131,1.51741192,-0.036754179,0.339138433,10.81248093,1.151621855,1.919227506,6.451502573,8.413863761,8.866236792,13.0687653,1.638817006,10.92598199,0.29559213,4.38228614,5.643366745,2.84098721,2.692331595,4.276534012,6.868795783,3.852424815,0.977275727,-2.145919688,28.6062731,-2.501091287,10.40652084,-21.53456575,1.621395278
10/8/2019,7.041033469,0.735442323,11.64538343,3.706449928,1.537280191,0.796688406,4.389453252,0.068484958,0.897341671,0.663668838,0.855073727,1.481090594,-0.709091296,0.561386406,10.79176549,3.947889935,1.701761168,6.586083114,6.829939881,8.936443585,12.51536564,8.54033638,10.41214824,4.086658345,3.588805089,3.937006718,2.540516494,4.00791319,4.644148529,4.743637843,3.614326058,0.814336422,-2.840824646,10.9336853,-2.8582166,9.405398124,-20.46263546,2.818868932
11/8/2019,6.462163005,0.848696945,10.11817072,6.383615068,1.922024207,1.862034051,4.354787311,0.039065593,0.89634895,0.684504407,0.036562501,3.854068061,-0.930410412,1.214226298,11.04972091,7.003081225,0.949359606,0.913373679,7.213169365,1.899264343,12.50064094,12.19224576,8.838642523,1.609588242,4.261037868,2.626508136,2.796432368,3.242140107,4.512987917,5.256619506,3.905088075,1.027858998,-4.107408508,1.292600119,-3.194384745,0.771410568,-18.03582377,3.153998229
12/8/2019,6.921920019,0.248913549,9.186844341,5.724398309,1.560769913,0.68057439,3.811947968,0.01909037,1.29536974,0.64430888,-0.352264547,5.904838042,-1.186206643,2.058159007,10.79065826,6.908923801,1.347241429,1.307692883,7.659227665,2.290390129,9.683895482,28.10524791,9.703743417,0.21862852,3.949509045,3.164295329,2.244384833,1.254263996,4.570636593,5.389553268,4.744808791,1.140683952,-4.428386248,0.206580286,-3.571966708,2.379060809,-17.64353119,2.561044114
13/8/2019,7.727725171,1.70751147,9.573393734,2.113526614,1.374508771,0.0327199,4.355951932,0.03390363,0.556348255,1.164231181,0.450988044,3.570164219,-0.961549963,1.771607729,8.721162224,8.306653225,0.377820353,3.468117596,8.33510091,1.395333473,5.919753978,4.104105094,11.15189471,0.055870733,4.372846619,3.897460297,2.943590076,1.763789039,4.662168585,8.134480143,4.259211032,2.138675236,-4.062991863,1.490214981,-2.81320378,1.818116126,-16.35589766,3.864975844
14/8/2019,8.379175674,2.556028343,10.50518122,1.418469999,2.881161605,0.022044358,5.280298063,0.05051817,0.598428363,2.869360258,0.76852255,3.353120374,-0.613611019,2.369707143,7.415049431,7.079704031,0.531011449,0.627942005,8.993679601,3.581401688,6.397013446,0.44441744,13.38571208,0.007876472,4.446914405,3.44624305,2.983749063,4.654034344,4.686359533,5.763946793,4.130887196,2.077896442,-3.954472128,2.595996762,-3.244361472,0.017839377,-18.82478821,1.389134434
15/8/2019,7.772745844,2.166879418,11.19126323,1.293095994,3.611513806,0.003700946,5.367750118,0.010480173,0.395480497,3.02289381,0.700226691,1.394751137,-1.062303734,1.805961174,7.31630494,4.125396801,1.327953325,1.005535043,8.765275925,5.971986432,6.757530143,4.883293623,15.12128095,0.010390488,3.59635466,3.947185088,1.976834208,1.553015206,4.754433555,4.801991729,4.333857379,1.403159061,-4.074686771,1.154399343,-1.349866372,8.213427257,-19.30824446,0.881926315
16/8/2019,7.572342048,2.20861943,10.17869494,2.841218092,3.386159421,0.024362088,3.255501124,0.999233996,0.218691161,2.353087552,1.400943079,1.110668411,-1.241132749,2.087350224,8.757764044,2.866390683,1.438642633,2.721710279,6.914526851,6.582988458,8.167176494,0.360553757,14.90985152,3.046838566,2.968410564,6.399402851,1.11520349,2.690337013,4.869288365,4.33265777,4.346983066,1.254016153,-3.159156225,2.04729995,-0.783777382,31.9945072,-18.86387901,3.247305945
17/8/2019,5.804397011,9.151238107,8.594237289,2.708910243,1.407934131,0.104869507,0.7601622,1.764052657,-0.396267999,3.687493001,1.923532818,6.506453234,-0.925671544,1.319357374,9.371429319,7.816614668,0.995516305,3.377876496,7.170350452,5.726965132,10.66260579,0.123623647,12.42718694,12.87865466,1.740208526,7.500602348,0.309993569,7.794832088,4.569568477,5.670368778,4.931033153,1.195679817,-4.007038542,0.511457454,-6.228990352,0.431626295,-15.397584,5.049739404
18/8/2019,1.595863437,3.453085041,7.525723444,6.331380236,-0.375970331,0.263525824,1.251188039,1.712116483,-0.919765633,3.725287036,1.226167674,8.05741889,-0.994174405,0.532826852,9.408384196,3.723278007,1.72452543,2.226541413,6.337701335,6.174236756,11.82778888,2.209058557,12.92209439,2.128778609,0.661560877,3.418632488,-1.287137299,6.856535038,4.156033041,9.164117635,5.28400621,1.243413251,-4.75382024,0.114857064,-4.15996744,0.022034321,-12.06233773,5.417079948
19/8/2019,0.464331704,0.606053223,7.680398064,2.136756878,-2.425701466,1.05580356,1.634294191,0.013231383,-2.307916911,1.21726543,-0.005840048,0.70251514,-1.548723838,0.202134929,8.525080135,8.895033856,2.039616092,1.617869846,7.289182746,0.898092156,10.43483953,14.17684414,13.97464547,0.945124427,0.144260372,4.069402065,-2.976480243,2.781794547,3.889018743,3.850260193,4.697711401,2.507587206,-3.69721763,0.415061105,-2.547399478,19.59928882,-10.52427855,6.056734257
20/8/2019,0.735380565,3.098962426,9.635163104,3.057564741,-3.515026554,2.410872266,1.13257682,0.115969313,-2.950828472,1.138855382,0.851459887,1.305701236,-1.112057496,9.941794877,7.820827234,7.223923389,3.072300721,1.142148192,8.007024103,1.458498349,8.488418634,25.59591313,14.58188199,1.530610884,0.303925992,3.245948216,-4.49754157,1.267565224,3.78566962,4.492989054,4.546259957,2.130879917,-4.438335265,0.289025164,-3.540439485,24.75434539,-9.129439686,4.069132989
21/8/2019,0.663309718,3.853253179,10.18425837,10.4526682,-3.426217464,2.888367385,0.258736191,0.157497176,-4.143236989,0.286825098,2.789749514,3.788446374,-1.916939196,2.886158902,6.871322996,5.11789225,3.519048723,2.890418692,7.517095621,0.838955567,8.508431101,4.005682368,14.43196718,2.492475409,0.189466656,2.944274454,-4.717897454,0.324288893,3.808763518,4.857058833,4.187806058,2.586342273,-4.000382001,9.92500671,-2.174410962,10.8238706,-9.989398082,3.923871293
22/8/2019,0.926512427,1.660043658,7.252691083,1.976002986,-1.986012971,1.912571963,1.002515417,0.541558645,-3.616687632,0.389374618,3.556112076,2.459619586,-2.54788342,0.438787715,6.563569515,6.405206633,1.37483649,1.312276638,8.093175493,4.628772488,9.419171138,5.938289912,12.89813649,4.079685634,0.71455328,2.163650604,-4.108922286,0.314130445,3.762557953,4.848651263,4.037385492,2.387246982,-1.243034893,7.269470176,-2.161618194,2.989654105,-10.6172469,3.175620944
23/8/2019,2.081522937,7.353925639,7.022137684,8.059946246,-1.469366109,6.732420299,2.537645678,0.331848073,-3.683196097,0.913458325,3.607446358,0.79986535,-2.471715645,0.425028023,7.290945101,4.973599525,-0.360634174,2.156369908,6.624642895,3.270489649,9.461257498,3.280367062,11.96431791,3.737454097,1.544403541,2.538368406,-2.320494252,0.544349203,3.916138555,5.016229028,3.677208228,1.961578412,-0.729344042,3.981609111,-3.470846475,0.094515453,-13.09877209,1.532212249
24/8/2019,2.714473898,5.909534851,6.886971837,7.174370039,-0.704629891,7.10211154,1.884729459,1.911218028,-2.860996758,0.916307582,2.973701068,0.796498596,-2.598862587,0.203779311,8.78982655,3.565109779,-1.530356195,1.573955233,6.335213125,1.002453181,9.530325697,7.057782239,10.85363998,10.12385811,1.739916662,3.668222952,-1.669412373,1.289933766,4.042195491,5.885571752,3.858903795,2.540207456,-0.944745097,16.56261884,-0.898026357,3.607889385,-11.80607955,1.862411904
25/8/2019,2.13738148,2.53340259,6.652324851,2.724001645,-2.682112193,1.680609778,0.295235676,0.267855554,-1.684778095,0.613288808,2.700892965,13.51716312,-1.944067747,0.486336443,9.833296149,13.02068609,-2.461148909,0.592952854,6.690942828,1.698787894,9.543421773,2.164258715,9.10318092,12.73000192,1.901615172,2.162151009,-0.878214442,0.933415363,3.822351517,5.804530511,3.986467352,2.4907772,-1.827704976,4.007697787,-0.38619255,8.020780342,-11.18791573,1.389217165
26/8/2019,2.072338371,2.334152921,7.008654575,0.617086107,-3.123373977,2.021664898,1.160131907,3.626368051,-2.860361524,0.83046528,4.027757065,18.35442766,-1.366186867,0.528227414,11.04606472,3.707473148,-2.502518896,0.90492015,6.703788866,3.048352766,10.16415303,3.100158565,8.379314832,5.55907945,2.534861801,1.916934802,-0.450633999,1.759807264,4.153188779,3.738899383,3.907059723,1.154008464,-2.978100781,20.84752945,-3.58895102,2.140013308,-11.08639154,2.614154352
27/8/2019,3.010879848,4.753631798,9.355674361,3.675024203,-4.484811456,0.959866191,0.492019384,1.512427979,-2.870749261,2.892913068,3.037310997,19.38029585,-1.031547652,4.083540322,13.66617526,0.220743348,-1.971379653,1.285686032,7.009091468,1.581173636,10.85557233,1.561436962,8.708675783,4.427248917,2.656892401,2.72417754,-0.166665671,1.783663094,4.400390327,3.231022653,3.817514993,1.709127799,-3.082814073,32.89816316,-1.383509297,0.864740975,-11.30983491,1.682432096
28/8/2019,2.569287257,0.194855576,10.51751018,0.584131072,-4.8719525,1.843232889,2.330739352,1.839088473,-2.864390966,3.948877357,2.477171754,3.348383561,1.206798977,4.100563732,14.36384071,2.823145626,-1.068114406,1.16813297,6.950154189,5.832727338,10.69829527,4.890409773,9.242894315,0.401495023,3.032007562,3.063456191,0.893905604,1.666943058,4.51832036,4.099174264,3.766509061,2.695772171,-4.12395744,19.34861855,-0.493532769,9.84878383,-12.70403641,0.894305936
29/8/2019,2.561586793,0.079330633,11.59077258,0.189161056,-4.562037683,4.426333784,3.361550968,0.245387433,-2.881648887,1.726050825,1.601231337,2.494658841,2.102011771,5.391357274,11.88620581,14.17496802,-0.156926136,2.051744321,6.742783569,2.793968395,9.829403619,5.970818356,10.32726103,0.420874016,3.27550109,2.64541983,1.019983174,1.419560951,4.521897245,4.571018338,4.258150821,1.146088745,-4.018583576,16.98045732,-2.524208805,2.504790066,-13.61970657,1.753026495
30/8/2019,3.534776837,0.25101235,11.36367962,0.58257836,-2.668555365,7.64469428,3.046567523,3.26842245,-1.981748718,0.390839176,1.077635283,3.771029892,2.664809531,4.416864374,9.031187927,14.4597695,-0.131245299,1.647498342,7.181973693,2.222716944,10.07507856,3.771708054,9.478512657,3.52113689,2.615923284,3.080127748,0.740343096,2.087467824,4.661776161,7.664580574,4.594943193,0.971497122,-2.944136133,15.04627968,-2.004572587,0.294710996,-15.00896312,1.720994797
31/8/2019,4.194131824,2.109956149,10.53766968,6.476384937,-1.30398422,3.252427527,3.101369926,2.255123929,-0.241968172,1.320776477,-0.148994283,3.614626493,2.150299645,6.272938327,10.50719528,5.29466997,0.740716163,1.786077076,6.162854875,2.486461004,10.00665622,4.088190506,7.640225166,2.174393771,2.720710959,2.994251475,0.910757854,3.426199544,4.227153079,8.506839262,4.460735995,1.702874979,-3.543634149,7.756792542,-0.038659038,0.037879067,-13.9078645,3.843396586
1/9/2019,3.458198915,2.766732815,9.629810835,4.865754224,-1.314314512,0.190978849,1.046354896,0.751500428,-1.647590281,1.739917144,-1.138572459,0.275859923,1.057382976,0.398860125,9.129455725,9.279673654,1.265056788,3.705179881,5.972786799,2.108731876,8.869349679,8.793991244,7.484470395,1.291714956,2.958562138,2.724084845,0.678604744,1.315057613,3.878593375,6.446209799,4.280295087,1.712641828,-3.908453437,6.626160308,-0.370226519,0.319304233,-13.33777151,3.759267213
2/9/2019,3.704637241,10.76988174,9.526503516,1.374164471,-1.585395437,0.015720523,0.022546764,1.020919976,-3.374886445,0.667133711,-0.693688407,0.285119396,-0.874136932,2.886260282,5.189881331,5.116638304,-0.413633956,5.108057541,4.539371274,2.722897176,7.159685781,5.782642055,6.458078959,5.991458339,2.520783057,4.513691629,0.740052973,1.175252319,4.137759268,4.442799137,4.458991169,1.871917428,-4.25117684,1.66399793,-0.979932696,0.065295646,-13.62247721,3.417802202
3/9/2019,3.330411295,8.899658569,11.1763112,0.981446803,-2.408944367,0.010743759,-0.717014161,2.210654567,-3.946740172,0.609806323,-0.517854323,0.198634953,-1.924348789,20.92672923,4.745666889,5.191342676,-1.565921321,1.156586436,4.410516055,1.215705166,8.398107451,0.032626734,6.159980685,1.774106235,2.522107852,2.867336367,0.84151199,0.686544893,4.140786247,6.862197005,4.544730559,4.269536367,-3.099206102,0.612107721,-0.006916611,0.964302792,-11.61101701,4.820253873
4/9/2019,2.436446528,1.541439267,10.07759286,1.823975384,-3.490387155,0.019652708,-0.253074859,2.199323115,-4.236931766,0.808084934,-0.672434868,1.12814044,-3.140764246,7.068582155,3.914394102,13.14292936,-0.029727015,4.041022239,4.279668303,3.286338053,9.766066091,0.21546082,6.523550806,0.932692931,2.235159129,3.344629827,0.001661322,0.826358272,4.161373605,6.198638827,4.044320765,4.30990518,-3.572906018,0.100806021,0.385191538,4.750923463,-9.713347396,7.276709114
5/9/2019,2.353712135,0.48738333,9.715280661,0.357184842,-4.788048998,0.231569516,-1.475885924,0.234939206,-4.874185633,2.039676175,1.491749478,4.185267522,-3.249709465,1.251440014,2.658240439,13.172236,-0.448711251,1.429290132,3.416823956,3.254323661,5.15052446,14.006636,7.487290939,0.761142231,1.866817733,2.892636115,-0.546801764,0.646058302,4.44583485,6.279987361,3.627821863,3.785470686,-3.772200117,0.414153122,0.067100767,1.569424751,-10.21141784,6.256226794
6/9/2019,2.816333325,0.335572279,11.84501691,0.257961174,-6.370143273,0.426912728,-2.228136498,0.371614906,-5.656455463,2.190785854,2.243116477,1.791259734,-3.483136409,1.337282398,2.864115244,8.551068973,-1.140770226,2.989664378,3.794269829,2.778223558,2.165993305,12.03296982,7.056517197,6.835427953,0.832538366,3.905159237,-0.910383841,1.256991333,4.388624764,6.71196048,3.657212886,4.641021904,-4.205546193,0.48556078,-2.257158432,0.773461299,-12.68993518,4.025068235
7/9/2019,4.295291096,1.481839183,11.13838483,1.812654653,-7.047271183,0.625478727,-3.865861788,0.140826746,-6.484454928,2.703088417,4.599194056,13.31079905,-3.807762185,1.642611015,3.596080682,0.841739006,-1.828954272,2.051715641,2.587393712,4.914596606,2.391019209,3.534789455,5.169056014,10.61828158,0.585639962,2.130594856,-0.984377651,1.855155728,4.038441554,6.645597319,3.609410001,5.087700407,-3.286988966,0.75294335,-2.345171047,0.226442466,-13.84552848,4.070168617
8/9/2019,4.206482332,1.995665082,9.152338259,9.054307589,-6.75810678,0.28209341,-3.372087919,0.646827619,-6.550939303,1.259819274,3.638651304,2.726250798,-2.38182913,1.696359474,4.453010229,0.108412654,-4.205230048,1.722415481,2.402449764,2.732499791,0.20237117,13.67465235,3.801568241,3.727935044,0.711693841,2.783609966,-1.583257815,0.672279525,4.226939359,3.712874265,3.465374576,3.173179885,-3.024099189,9.603421282,-3.17003254,0.416659233,-16.58777318,3.39675856
9/9/2019,4.460191898,0.464256749,7.254356016,9.967811904,-5.555995899,2.117603875,-4.245673616,0.364389147,-7.631572183,0.420200574,1.04539231,1.616008178,-4.306300816,0.75429967,7.055267762,0.270591989,-5.261187084,2.902351706,2.427027835,7.46772173,0.984191374,1.280913461,4.176762041,3.283733923,0.528364422,5.232095672,-2.696993392,0.306680972,4.475739337,4.13351012,3.896683712,1.551851897,-3.884012792,3.005029383,-3.428877231,0.060587162,-14.96057799,5.791894567
10/9/2019,2.856530139,1.161293516,7.102190859,3.399993112,-6.847088677,1.231866865,-3.807959177,1.238106953,-8.057899917,2.607315517,1.382481147,7.552159813,-1.017664932,6.480510935,8.621546254,4.072298347,-6.198884501,1.010478815,1.555685577,6.44498573,2.257359998,3.27467858,4.173142993,3.937113119,-1.372965708,4.824311221,-2.265483316,0.488329441,4.716904351,4.985378019,4.791222865,2.024450412,-3.757644152,0.350558967,-0.462531497,0.386782973,-20.59183969,1.926886537
11/9/2019,1.528062508,1.321873615,6.943621342,3.134018939,-9.321632471,0.571483439,-3.926412792,1.893227398,-7.84896084,5.170109873,1.676385107,5.511255051,0.025100559,1.06168646,8.688812197,7.965112222,-5.433831501,1.062865247,-0.094965049,6.015015179,4.722652519,0.508296221,4.045377388,4.035940685,-2.573733168,1.727340303,-2.339938803,0.389124572,4.627631782,8.278091409,4.754460336,4.069598353,-2.986116721,16.42375609,-0.735564577,0.996141077,-23.96954032,1.2513177
12/9/2019,1.99235344,7.183395315,6.487808916,13.92808045,-9.05065454,0.400422209,-5.191327314,1.791592404,-8.052504832,3.304100688,-0.430083051,2.5009408,0.349895087,2.216663279,5.409780931,17.43163038,-2.565991662,1.712644535,-1.193109774,1.277175854,7.584271695,0.023117141,4.148504938,0.804770048,-2.713094327,1.911694223,-2.764004603,0.828960395,3.708673339,11.27877063,4.584130627,5.758070741,-3.071131387,2.028332196,1.342370745,30.20858311,-24.08840888,1.532161307
13/9/2019,3.065659177,16.61924324,5.977078657,12.0527726,-9.15996073,0.291703254,-5.81456557,1.974165463,-7.966635314,6.005033802,-0.912129723,2.948262504,1.682612802,3.459638553,2.248656504,10.31953325,-2.436136445,1.099692002,-0.040408394,2.099876103,9.561824386,0.008660511,4.282806738,0.220916234,-2.042351506,1.548782307,-2.480923409,0.985510379,3.575054807,7.320029999,4.426047118,4.934764715,-2.027465399,7.663093811,-0.585791559,4.131543316,-23.82404073,1.545202818
14/9/2019,2.437722149,4.141446901,5.417408231,23.3637892,-10.72573224,0.094503065,-6.866929845,0.127872017,-7.408353101,5.496159204,0.397487949,23.3505808,0.799179006,8.941619383,1.750594582,17.88889658,-3.469029491,0.579999352,0.117679168,1.763239171,10.11963307,0.566628063,5.450216701,0.191042224,-1.766079465,1.994682975,-2.457405482,1.302621244,3.522660477,6.967359301,4.538985287,3.954445976,-2.62685598,19.84783203,-1.392156698,1.590614464,-23.22916928,0.485161506
15/9/2019,2.978147852,2.337584899,4.030688776,12.50440382,-8.989660272,0.026128273,-6.936152367,0.026097017,-6.454159589,2.297874369,-2.176386046,4.621291246,0.151033436,3.908204084,1.570838242,19.89152098,-3.748036752,0.990120478,0.737475399,1.067730325,10.51828369,0.340802259,5.142977245,0.740766227,-1.828343158,3.771461771,-3.278149445,1.143695329,3.41734095,7.192148124,4.86366805,2.510326498,-4.013314123,5.12057069,-0.008466968,7.001977685,-21.31513419,5.230472491
16/9/2019,2.238083804,6.786744223,3.44904647,3.083917288,-10.30355737,0.027040462,-6.076913896,0.838971032,-6.679065981,1.34320802,-3.134900744,1.142146104,-2.782359187,1.638389322,1.230619672,4.08876053,-3.631551787,2.437475744,1.687374219,0.500358792,9.985370568,0.408276979,7.430149024,1.494543099,-3.344398351,3.856426806,-4.566072171,1.259811527,2.654487064,8.490002361,5.394907879,1.125859457,-2.366725768,22.05941422,-0.62213178,28.12442155,-16.6781102,3.918944899
17/9/2019,1.552798539,2.054445791,3.379468954,8.741659879,-10.39344792,0.256115961,-3.232763961,7.362112417,-7.600493157,0.77582332,-1.759987804,0.922554596,-4.425446518,1.125264842,0.419678474,3.421055343,-2.793538759,2.99243935,1.643997648,2.192978752,8.980557474,0.368804892,5.656742869,13.32057564,-4.452559117,3.228055923,-6.482199947,0.78597361,1.604268269,10.58023987,5.365591979,0.987167073,-1.014379246,23.48356727,-4.26510526,0.618648089,-14.70732234,3.698577647
18/9/2019,1.535964167,19.0507929,3.897206285,1.81651122,-9.89866905,0.790503499,-3.090788758,1.384334084,-9.758568597,0.315292909,-0.034083676,17.66835421,-5.003638198,2.767407915,0.015837209,4.917573151,-2.226259327,1.657340502,1.451398112,0.526207772,7.694903321,1.414796188,6.2267247,0.008153105,-4.027177736,1.883904145,-5.675644341,0.041891322,0.855840195,12.24741032,5.864610428,3.12284383,-3.223837467,28.03467405,-1.386988856,0.242992594,-14.87936546,2.4993394
19/9/2019,1.552854799,9.912600306,4.895092748,1.647059316,-11.08681157,0.349750958,-3.995324392,3.767788489,-11.12904559,0.347559985,4.925821744,6.692934274,-4.070856409,1.129671813,-1.113965812,5.434439962,-2.566806922,1.428042931,1.907960412,1.284014007,6.737287733,0.727360422,6.00626382,0.010847048,-3.850731654,1.97942287,-3.724169547,0.105459829,0.350461339,4.848862476,5.628712924,6.563659866,-3.5882229,19.52945536,1.160214838,0.000610482,-16.79137218,1.562862993
20/9/2019,1.310407643,30.15147353,5.503575274,1.430468781,-11.54925764,0.014924778,-3.677697085,9.056355546,-12.07584013,0.400577142,5.081411367,8.220758168,-4.776738801,1.309018579,1.167040453,2.217724902,-1.734450848,1.010494922,1.978145598,1.585980276,7.097747443,0.157785046,6.4095132,5.132260936,-4.037169855,0.677382869,-4.692357191,0.574194822,-0.142069014,4.341231183,5.213713052,6.686899189,-3.172357932,29.37921427,2.020893994,0.030789115,-17.36745976,1.331692963
21/9/2019,1.514574709,23.30941727,6.491876543,5.081466448,-12.90439458,0.035634924,-4.74228391,3.575121645,-12.27659075,1.060946935,4.488672531,0.726571964,-4.45724549,1.805113465,1.508738589,1.310385079,-1.709428494,1.143436677,1.323548698,1.040530461,7.143082619,1.199327871,-1.032318496,19.03373725,-3.328897114,1.00639284,-5.536888848,0.761498018,-0.435248422,4.703235006,4.77884311,6.55930525,-3.335192783,14.05125668,2.502085663,0.172307864,-19.81705738,0.561349479
22/9/2019,-0.426263011,5.497488905,5.955607439,16.26344129,-14.10319393,0.041719865,-7.157676093,0.772922751,-10.82125556,1.770501379,5.066105945,4.632829699,-4.785727917,0.522041671,1.901674213,0.457562042,-2.170731627,1.697155556,1.718603175,1.063344625,6.725602076,5.14088337,-2.610665601,0.141106778,-2.601950841,1.021657664,-4.569372546,0.293590707,-0.078246678,5.01470944,4.963458654,4.510967454,-1.564745748,11.10999294,1.780848595,12.72719256,-18.59587471,1.926847526
23/9/2019,-1.12465413,3.978651582,3.302592626,8.906328394,-13.83687345,0.059870244,-8.036225058,0.388575856,-9.407258207,2.22016117,5.437535717,1.272299179,-4.481076872,0.670380635,2.34062397,0.093582525,-2.186342615,1.958427119,2.453984682,2.234011301,3.986257822,12.56995781,0.893327021,0.016466453,-2.408075264,1.163006178,-3.62572417,0.055162827,0.137206314,7.497234085,5.089820998,3.050611246,0.499498625,19.28544877,-0.595033159,2.703808984,-18.64130239,1.709169152
24/9/2019,-0.914772733,5.069489879,2.889095464,7.701982119,-13.60849035,0.274078299,-7.582889257,1.035069171,-6.279953829,1.004063742,4.214987703,3.386091559,-1.445993499,0.689379778,2.597418668,0.067317026,-2.159526555,3.114815004,2.256398781,3.915998927,4.376458733,2.019292903,2.047589967,0.098523881,-2.13051423,0.621591985,-2.735704774,0.036741181,-0.50724584,4.05214774,5.086447533,3.194498508,1.752096925,23.47675232,-2.42682497,5.684425589,-17.13247947,2.378910192
25/9/2019,-1.662597987,9.08295535,1.84603827,6.874203446,-17.73179072,0.299928753,-6.347188824,2.646247221,-7.898088712,1.139433535,3.69706201,2.906563158,-1.278860075,0.213987181,3.586907808,0.68358528,-1.884507684,1.892577209,-0.210512207,15.5836007,3.401064919,5.50579732,4.83630802,1.674760386,-1.643094658,0.680123344,-2.027586279,0.128539945,-0.627093537,3.560216503,5.216220061,3.094023469,0.896740085,22.71429785,-5.650789779,2.786825741,-13.98203928,2.181356202
